address,token_id,balance
0x3fb160a681806acc91aed14c284c09a96ebc9dfc,18,1
0x3fb1efe00695f4b95364590459ecd42b0b527dee,24,1
0x4095576446e7619608fceb14d225dec9f096b3ec,24,1
0x40aec06ebb1353cb640808def8fb8d868b5956a2,35,1
0x40c3a9fbc5cbcc3910d191dac938c8edec0e768f,11,1
0x40df5ee2722b43628e7e4f4b59909627f0c018f8,34,1
0x40df5ee2722b43628e7e4f4b59909627f0c018f8,35,1
0x40df5ee2722b43628e7e4f4b59909627f0c018f8,39,1
0x40eb2d2c6f330ae244800accbb31f608f82cbcc9,7,1
0x40ebf8a762801d1706d9d16a8abfec4c452d15e5,24,29
0x41254fe73d3b49f0fe3cc7743b4d40ef26bb338e,24,1
0x414a61f858434e822f18058e13d6a5aefa9501c0,34,1
0x414a61f858434e822f18058e13d6a5aefa9501c0,35,1
0x414a61f858434e822f18058e13d6a5aefa9501c0,39,1
0x414a61f858434e822f18058e13d6a5aefa9501c0,41,1
0x414ae75fc968d90fa82f0402a55603d1b5186c37,34,1
0x414ae75fc968d90fa82f0402a55603d1b5186c37,35,1
0x414ae75fc968d90fa82f0402a55603d1b5186c37,39,1
0x414ae75fc968d90fa82f0402a55603d1b5186c37,41,1
0x417303138c681d4d9bc019da9ef873f121c9f0af,24,1
0x417e13eab409330be1cd28561eb3fc86a384328d,24,1
0x417e13eab409330be1cd28561eb3fc86a384328d,38,1
0x419beee486a63971332cee7170c2f675d92ac5d3,17,5
0x419beee486a63971332cee7170c2f675d92ac5d3,18,1
0x419beee486a63971332cee7170c2f675d92ac5d3,32,2
0x41bf572ad11733ce1e0aa146535b2b4509a14081,24,1
0x41bf572ad11733ce1e0aa146535b2b4509a14081,38,1
0x41ef2bf26cf9e2654bf3c8dd89fa32211fc64990,34,1
0x41ef2bf26cf9e2654bf3c8dd89fa32211fc64990,35,1
0x420ecd4ec65c0fea87d8dc5d16c2476c42466b65,24,1
0x42185868b93cdb10f1ce2072bf81902aaab6d14f,39,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,1,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,2,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,4,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,5,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,14,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,15,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,16,2
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,17,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,18,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,24,18
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,31,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,33,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,34,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,35,1
0x423232b60d97d4a989a47ee5fefd47c8dc4b0e1d,39,1
0x423f1dcec0bb24db5059bbc703e183b18bcd4ebf,24,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,1,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,2,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,14,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,15,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,16,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,17,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,18,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,22,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,23,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,34,1
0x4257564c6a110a896168a42efee4c5ae3dfd26f0,35,1
0x425f54838b350fa757e8748d6ff9344a402beaa8,17,1
0x42689518d72a0fdbc34cfe30aa36d89ed8beb5bb,25,1
0x42a75dde1981f918ba5a84d340811f72ea18dbf0,24,10
0x42b19a2a0bc3bf558a6d90db01835d47501cfb72,24,2
0x42b46951ae492fde820016ad6432c1360a227dd1,24,1
0x42b46951ae492fde820016ad6432c1360a227dd1,38,1
0x42c22727cf9f4faca157abdbfd24a809d9ec04cb,24,1
0x432d71ba14d2602b566dd9e3e098e24859d166c9,17,1
0x4393f261eede0a2bb7fe3758dd11cc70fc417d7a,34,1
0x43b31a62ada9bd2f1c617a021dc9dd0f81cb8681,4,1
0x43b31a62ada9bd2f1c617a021dc9dd0f81cb8681,7,1
0x43b31a62ada9bd2f1c617a021dc9dd0f81cb8681,15,1
0x43b31a62ada9bd2f1c617a021dc9dd0f81cb8681,16,1
0x43b31a62ada9bd2f1c617a021dc9dd0f81cb8681,18,1
0x43b3a12cdc49003c9537d0ab92800a97c0a8959e,26,1
0x43bc75335f986c5ebb0641e69122f50f2a2794f3,18,1
0x43cf525d63987d17052d9891587bcfb9592c3ee2,34,1
0x43cf525d63987d17052d9891587bcfb9592c3ee2,35,1
0x43d98b254be654d731aa8fc8158cc3734d741e12,24,1
0x4406effb4c0bbd1b92f30069b0b5f165134b7171,24,2
0x44324e80845ea870396e0770dedf80bc108a4c79,24,1
0x449d948b4618178c4bea679f58ea6cd805da0331,18,1
0x44b4d430e7c56e4ca04c5799e561063ccc1f1df2,17,1
0x4510a4c5f0992ca38458c83050ad7f1b9a258822,24,1
0x4510a4c5f0992ca38458c83050ad7f1b9a258822,34,1
0x4510a4c5f0992ca38458c83050ad7f1b9a258822,35,1
0x4510a4c5f0992ca38458c83050ad7f1b9a258822,36,1
0x4510a4c5f0992ca38458c83050ad7f1b9a258822,37,1
0x4510a4c5f0992ca38458c83050ad7f1b9a258822,39,1
0x4510a4c5f0992ca38458c83050ad7f1b9a258822,41,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,1,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,2,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,4,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,5,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,7,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,11,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,13,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,14,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,15,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,16,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,17,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,18,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,20,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,22,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,23,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,24,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,25,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,28,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,34,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,35,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,39,1
0x45492c6bc6ab97e4320e6f844c560be62737a303,41,1
0x45531e51eeeb7a2cc9525b4db698f51217011e55,24,1
0x456847185bbef6ab3710e40383a8950a53f5176e,16,1
0x457a223a59de9f7311c5d9af84bf81ef55c87735,24,1
0x457a223a59de9f7311c5d9af84bf81ef55c87735,38,1
0x4583e00b4d17ce9e969f94baa2a6336f923d68de,18,1
0x4583e00b4d17ce9e969f94baa2a6336f923d68de,20,1
0x4583e00b4d17ce9e969f94baa2a6336f923d68de,24,5
0x459d59151505d4f18abc8deccbcf43ecc34e11ef,24,5
0x45b6ea1c32cf72466689c80c3e1f85056befd716,24,1
0x45d2bafe56c85433e0b9f9b50dd124ea3041f223,24,10
0x45f2e08b35a959a87833c57c4bacbf58f95eefb7,35,1
0x46245231806318f71316db8d9d0b73dbceb76a6c,35,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,1,2
0x46c7de8f81d756e0de13dff258ea17929fb20851,14,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,15,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,16,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,17,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,18,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,24,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,32,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,34,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,35,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,36,1
0x46c7de8f81d756e0de13dff258ea17929fb20851,39,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,1,7
0x46eb92137aa15771eae8ef8f472fc0a278363814,4,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,5,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,14,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,15,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,16,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,17,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,18,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,20,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,24,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,34,7
0x46eb92137aa15771eae8ef8f472fc0a278363814,35,8
0x46eb92137aa15771eae8ef8f472fc0a278363814,36,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,38,1
0x46eb92137aa15771eae8ef8f472fc0a278363814,39,33
0x46eb92137aa15771eae8ef8f472fc0a278363814,41,4
0x46eb92137aa15771eae8ef8f472fc0a278363814,42,2
0x46f75b3bb52a7adde15a687ad489683ebc116304,24,1
0x46f9ad43e6415eed9dd5a694e1ebc40a75cd600c,39,1
0x4723131acd5ec23bffa5bf32704191f48569cdec,35,1
0x478454599df852e11524083605457875e50ceea8,1,1
0x478454599df852e11524083605457875e50ceea8,34,1
0x4786c2c5cfd571f0f2a8d7ee5919bb05bbe875e5,24,1
0x478bb542f7658d635abba67edb987806dff5b83d,17,1
0x47b6475df0c52306b5970dcc5e11c913c0b8f805,34,1
0x47b6475df0c52306b5970dcc5e11c913c0b8f805,35,1
0x47b6475df0c52306b5970dcc5e11c913c0b8f805,39,1
0x47b6475df0c52306b5970dcc5e11c913c0b8f805,41,1
0x47d278101ee9335c3a3baa14fe184f757229a7b8,34,2
0x47d278101ee9335c3a3baa14fe184f757229a7b8,35,1
0x47d278101ee9335c3a3baa14fe184f757229a7b8,39,4
0x47d8404fcd1c52e6642c7ed374fab052b381ccc1,34,1
0x47d8404fcd1c52e6642c7ed374fab052b381ccc1,35,1
0x47d8404fcd1c52e6642c7ed374fab052b381ccc1,36,1
0x47d8404fcd1c52e6642c7ed374fab052b381ccc1,37,1
0x47d8404fcd1c52e6642c7ed374fab052b381ccc1,38,1
0x47d8404fcd1c52e6642c7ed374fab052b381ccc1,39,1
0x47d8404fcd1c52e6642c7ed374fab052b381ccc1,42,1
0x47f406f4db7d469afc6ee9dd82504c60136f57ef,5,1
0x47f406f4db7d469afc6ee9dd82504c60136f57ef,14,1
0x47f406f4db7d469afc6ee9dd82504c60136f57ef,15,1
0x47f406f4db7d469afc6ee9dd82504c60136f57ef,16,1
0x47f406f4db7d469afc6ee9dd82504c60136f57ef,17,1
0x47f406f4db7d469afc6ee9dd82504c60136f57ef,18,1
0x47f406f4db7d469afc6ee9dd82504c60136f57ef,20,1
0x482293e4c21130f069169e5d7e9c99f239c5ee8e,24,3
0x482293e4c21130f069169e5d7e9c99f239c5ee8e,34,1
0x482293e4c21130f069169e5d7e9c99f239c5ee8e,38,1
0x482293e4c21130f069169e5d7e9c99f239c5ee8e,39,1
0x482293e4c21130f069169e5d7e9c99f239c5ee8e,41,1
0x482293e4c21130f069169e5d7e9c99f239c5ee8e,42,2
0x4823edf9e127002bef4bca273b35adf29276a78c,24,1
0x4874eb2d376b85f1a343bfd02df83e48aec53d92,24,5
0x488f396ecb40e42292592d2ff73607c29b32d93a,4,1
0x48986c0ed1e324612b66e149f808efd1030723d6,42,1
0x48a29b103864bd5e2f8050bf4ca5f5d54e9e4a8c,29,1
0x48a731db5d2a6fe2c43b558441ef222d67e78078,24,1
0x48c53f294dd853f7779d3b11ba905e77397198d6,38,1
0x48e4020a9e49063c78371428dc152b11c7798693,35,1
0x491af5167a5b15a054d5780acec574d18aa83bb8,14,1
0x4940af5997ba34bf8cbcbf6424e92d3281fe0937,35,1
0x4969cf3d82afaebb1604da6ad393c51bb797ee2c,29,1
0x498939d80526fe3a9133c4fecd51e193c1549624,24,10
0x498939d80526fe3a9133c4fecd51e193c1549624,34,1
0x498939d80526fe3a9133c4fecd51e193c1549624,35,1
0x498939d80526fe3a9133c4fecd51e193c1549624,39,1
0x49cacab31682089ea11913614d2ba3065264294d,4,1
0x49cacab31682089ea11913614d2ba3065264294d,11,1
0x49cacab31682089ea11913614d2ba3065264294d,15,1
0x49cacab31682089ea11913614d2ba3065264294d,16,1
0x49cacab31682089ea11913614d2ba3065264294d,34,1
0x49cacab31682089ea11913614d2ba3065264294d,35,1
0x49cacab31682089ea11913614d2ba3065264294d,39,1
0x49df36a77f819190a41368bc8aca8a54fb6d760d,14,1
0x49df36a77f819190a41368bc8aca8a54fb6d760d,15,1
0x49df36a77f819190a41368bc8aca8a54fb6d760d,16,1
0x49df36a77f819190a41368bc8aca8a54fb6d760d,17,1
0x49df36a77f819190a41368bc8aca8a54fb6d760d,18,1
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,1,1
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,2,1
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,3,1
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,24,28
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,28,1
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,35,1
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,36,1
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,38,1
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,39,1
0x49ff66d90c67ca99feaa5e8e473396d5c25aa71a,42,1
0x4a38e59616b6817a5be09f4c6aea3d90ca477c81,1,1
0x4a38e59616b6817a5be09f4c6aea3d90ca477c81,34,1
0x4a38e59616b6817a5be09f4c6aea3d90ca477c81,35,1
0x4a38e59616b6817a5be09f4c6aea3d90ca477c81,39,1
0x4a39ae58b605102913ac19b7c071da75b55b2674,17,1
0x4a648b6f45faa3c245700b392811a652bac031fe,39,1
0x4a6cb72561623271a84490191f2429ebb611dd51,24,2
0x4a7ea6f1e3504ad963cb0325ef31a955b0b7d6c1,27,1
0x4abb43963ceb40cb44bc0ee79318539986d1c5a9,15,1
0x4abb43963ceb40cb44bc0ee79318539986d1c5a9,28,1
0x4abb43963ceb40cb44bc0ee79318539986d1c5a9,31,1
0x4ae112e00b8b4447bddcba1afd86abf16398076b,24,1
0x4b2c1ce6a01981dc3ee79825bdc3f3cd7932bf11,41,3
0x4b4d75b8b0fc7528ea2614b2ca83555824c07867,40,1
0x4bd56f1f449f1e88c106fa3a5dc8a1477a792739,24,1
0x4c4791e1259dfd836a8abc943c1389e244f401d1,24,1
0x4c85322cba4a15bd8d9da920aa21a7a35100f2c9,35,1
0x4c941a23ec94580d3b5442aa8d5851583fd8bcce,24,3
0x4c941a23ec94580d3b5442aa8d5851583fd8bcce,38,1
0x4cdd2cbc814b0021f32c609bd6d1ad285db3fa80,38,1
0x4cf01a807af3fbb5fd29a5da34136ba3df0f932a,16,1
0x4d0faa03ba2f3fd35bd7718b6c1a7ae00c83e890,24,1
0x4d1c58ff9060d8734d91ba8f4da77c11c5fcadc5,24,1
0x4d239076f0063ec649a5fe23c9b03f0eea62b03c,24,1
0x4d31c6c4a3a27fd78965e5876447d8630942131f,30,1
0x4d6624c652f3aff0f638ca02ff878311798ebbd5,24,1
0x4d6667739da3bdec58c0ad3f41bb617edc256239,15,1
0x4d6667739da3bdec58c0ad3f41bb617edc256239,16,1
0x4d6667739da3bdec58c0ad3f41bb617edc256239,17,1
0x4d6aa3da789ea162a5978193bd584d3067227835,40,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,1,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,2,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,14,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,15,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,16,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,17,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,18,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,24,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,34,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,35,1
0x4d910a111da1a949ab715db9ea81ed65dd7af6f5,39,1
0x4dc583548a3407a5c5f6468ccc964523cb14e9d1,35,1
0x4dc6750a016db9a96fef40d852e1faee11733db6,24,1
0x4dd30429eb733084f1e8eb0904ff1dc7911eb893,39,1
0x4de687d92445c81307e66c4f5640a72c093d8762,1,1
0x4de687d92445c81307e66c4f5640a72c093d8762,10,1
0x4de687d92445c81307e66c4f5640a72c093d8762,14,1
0x4de687d92445c81307e66c4f5640a72c093d8762,15,1
0x4de687d92445c81307e66c4f5640a72c093d8762,16,1
0x4de687d92445c81307e66c4f5640a72c093d8762,17,1
0x4de687d92445c81307e66c4f5640a72c093d8762,18,1
0x4de687d92445c81307e66c4f5640a72c093d8762,24,74
0x4de687d92445c81307e66c4f5640a72c093d8762,28,1
0x4de687d92445c81307e66c4f5640a72c093d8762,34,1
0x4de687d92445c81307e66c4f5640a72c093d8762,35,1
0x4de687d92445c81307e66c4f5640a72c093d8762,39,1
0x4ef24324bdd127d463f41ecf4e0d866db67a2fed,24,1
0x4f22a92b274cf65e436b29667ed292059a49b982,1,1
0x4f22a92b274cf65e436b29667ed292059a49b982,2,1
0x4f22a92b274cf65e436b29667ed292059a49b982,14,1
0x4f22a92b274cf65e436b29667ed292059a49b982,15,1
0x4f22a92b274cf65e436b29667ed292059a49b982,16,1
0x4f22a92b274cf65e436b29667ed292059a49b982,17,1
0x4f22a92b274cf65e436b29667ed292059a49b982,18,1
0x4f22a92b274cf65e436b29667ed292059a49b982,39,1
0x4fb98d1499a24e9c794401e9fb96e9483a43d934,1,1
0x4fb98d1499a24e9c794401e9fb96e9483a43d934,15,1
0x4fb98d1499a24e9c794401e9fb96e9483a43d934,16,2
0x4fb98d1499a24e9c794401e9fb96e9483a43d934,18,1
0x4fb98d1499a24e9c794401e9fb96e9483a43d934,31,1
0x4fb98d1499a24e9c794401e9fb96e9483a43d934,34,1
0x4fb98d1499a24e9c794401e9fb96e9483a43d934,35,4
0x4fb98d1499a24e9c794401e9fb96e9483a43d934,37,1
0x4fb98d1499a24e9c794401e9fb96e9483a43d934,39,1
0x4fd0ff2c49671d4fe1927371cf833e8b3b7f44ea,24,2
0x500143e00cb311deb8788721cf9b8f84ebaa1567,24,1
0x500143e00cb311deb8788721cf9b8f84ebaa1567,38,1
0x501e9987bbf5140dab604f01c7f013aba6dd22b0,24,1
0x504725c17d792c9096b1ed20545c096e22882188,1,1
0x504725c17d792c9096b1ed20545c096e22882188,33,1
0x504725c17d792c9096b1ed20545c096e22882188,34,1
0x504725c17d792c9096b1ed20545c096e22882188,35,1
0x504725c17d792c9096b1ed20545c096e22882188,39,1
0x504725c17d792c9096b1ed20545c096e22882188,41,1
0x504725c17d792c9096b1ed20545c096e22882188,42,1
0x504ca8a96c4f5134b288804e8270f1528bc5fc1c,34,1
0x504ca8a96c4f5134b288804e8270f1528bc5fc1c,35,1
0x504ca8a96c4f5134b288804e8270f1528bc5fc1c,39,1
0x504ca8a96c4f5134b288804e8270f1528bc5fc1c,42,1
0x5063c7441db9cc7477dcd4cb57788104ad9c57eb,17,1
0x5063c7441db9cc7477dcd4cb57788104ad9c57eb,24,1
0x50a3c058badf0ebac2a875b41d8d76c684117ea9,24,1
0x50b84c77316521263418210a401659c4e67a1422,24,1
0x50ce2d90b63aa4861d4fade0d498fb957c7c9b1d,4,1
0x50ce2d90b63aa4861d4fade0d498fb957c7c9b1d,11,1
0x50ce2d90b63aa4861d4fade0d498fb957c7c9b1d,14,1
0x50ce2d90b63aa4861d4fade0d498fb957c7c9b1d,15,1
0x50ce2d90b63aa4861d4fade0d498fb957c7c9b1d,16,1
0x50ce2d90b63aa4861d4fade0d498fb957c7c9b1d,17,1
0x50ce2d90b63aa4861d4fade0d498fb957c7c9b1d,18,1
0x50ce2d90b63aa4861d4fade0d498fb957c7c9b1d,33,1
0x50ef16a9167661dc2500ddde8f83937c1ba4cd5f,24,1
0x50f8c08b0124092e1001b355f4b8ae2df85f715c,42,1
0x511b2eaf8bf2944968374f4d5f705573c00927ee,13,1
0x514afe6575b5d81cecaa86a6bddf28de2f89ba45,39,1
0x5168895228e49c785d3d77a4621f076403da79a0,24,1
0x5168895228e49c785d3d77a4621f076403da79a0,34,1
0x5168895228e49c785d3d77a4621f076403da79a0,35,1
0x5168895228e49c785d3d77a4621f076403da79a0,39,1
0x5168895228e49c785d3d77a4621f076403da79a0,41,1
0x5179e27381a79dcbd2c5d0279af7ef1a8c46f854,2,1
0x5179e27381a79dcbd2c5d0279af7ef1a8c46f854,23,1
0x5179e27381a79dcbd2c5d0279af7ef1a8c46f854,24,5
0x51971b80bce62a1d2e8043feae4a7bf4a8a3ba0c,15,1
0x51971b80bce62a1d2e8043feae4a7bf4a8a3ba0c,16,1
0x51e13ff041d86dcc4b8126ed58050b7c2ba2c5b0,38,1
0x51e92fbf0a0627c1259ca638861fb3a482d57181,4,1
0x51ec5e1b8b3c4c6bae49619e657f94c4ad577b45,39,1
0x523ede1d0f07c13951466404487d5ff19ea4ddbb,14,1
0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,18,1
0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,24,1
0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,34,1
0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,35,1
0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,39,1
0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,41,1
0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,42,1
0x52756f109536d8a7c95e4f442a383c10965d3dd6,39,1
0x527bb834cc5c8ff730c673880e51372282b06e14,34,1
0x527bb834cc5c8ff730c673880e51372282b06e14,35,1
0x527bb834cc5c8ff730c673880e51372282b06e14,42,1
0x5284b0ba212a1f94246afdf3ceb892441d1e3434,24,1
0x52ea81876b11596634d4cf3ca1ea83971fb00137,15,1
0x52f75e44f0bf4d2373dacb5b0d06019a5ccaa8a0,14,1
0x52f75e44f0bf4d2373dacb5b0d06019a5ccaa8a0,18,1
0x5301661d5a55e3712537949c65b86ea72cf41519,24,1
0x531112cbd2434d97c9c40d497239137a99646676,24,1
0x5316f1a2594388c989273c353865bc43111a9bd4,34,1
0x5316f1a2594388c989273c353865bc43111a9bd4,35,1
0x5316f1a2594388c989273c353865bc43111a9bd4,36,1
0x5316f1a2594388c989273c353865bc43111a9bd4,39,1
0x5316f1a2594388c989273c353865bc43111a9bd4,41,1
0x532bd4aa845afd38860122ad03b3b397c19ff1dd,24,2
0x534b8531e362da97d808ba2ab3959fa2597bef11,1,1
0x534b8531e362da97d808ba2ab3959fa2597bef11,24,1
0x5377f74a2229216b2cc5081908582d66b193d7be,39,1
0x539edd96b903c6bfda5a54a28a74a85432309a88,34,1
0x539edd96b903c6bfda5a54a28a74a85432309a88,35,1
0x539edd96b903c6bfda5a54a28a74a85432309a88,39,1
0x539edd96b903c6bfda5a54a28a74a85432309a88,41,1
0x53c19b333d98b31b529edbc0756b71d3fe168987,24,2
0x5404cab11dbd30fd00069d473c621cd2c7b6ae66,16,1
0x5404cab11dbd30fd00069d473c621cd2c7b6ae66,38,1
0x54151a6b7a23f78320a32580ecc2e84b2e128077,24,4
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,1,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,2,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,4,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,5,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,10,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,15,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,16,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,17,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,18,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,20,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,23,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,24,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,34,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,35,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,39,1
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,41,1
0x546a75c5ea5d734d677c4b2bc3818d8eacc6eff7,24,1
0x5491c799e50b472e3bf0162dae268a5783d5ad07,34,1
0x5491c799e50b472e3bf0162dae268a5783d5ad07,35,1
0x5491c799e50b472e3bf0162dae268a5783d5ad07,39,1
0x5491c799e50b472e3bf0162dae268a5783d5ad07,41,1
0x54a0ae879f289a397b9978ad2b202548b8639528,24,1
0x54e5e0dd6a8fbf5bff95e4e57cf710a30f659a5d,24,1
0x54e5e0dd6a8fbf5bff95e4e57cf710a30f659a5d,38,1
0x54f061ac5fb045d6a97e47d6184a67e567ce0c9b,39,2
0x54f1ed06887ac617c8a2e3ee0129d3cb2a8d6c7c,18,1
0x550cfb8eb4d96d519de53459c2b9ed590560aa1f,26,1
0x55123a924f1deca9bd7577e8974d8edbd653e6dd,39,1
0x55123a924f1deca9bd7577e8974d8edbd653e6dd,41,1
0x5514aff68284eddfcd7bd46ea6fc58aa941e0fed,24,2
0x551b807e76f4bd7be9b288e43e64f038d1d6d3b3,24,2
0x552f01d67b352aaa38bc675e30ced97f2451df63,38,1
0x552f01d67b352aaa38bc675e30ced97f2451df63,39,1
0x55419c765d9c98e0d9e2f5e45c64781830c378b0,24,1
0x55834cd1f57c4a73d643caa176ec8db4da0669a4,31,1
0x558c5c07fe8ae28d15cbfbddf9aa36334b71057d,14,1
0x5599fe4a9e489a989d51eb6c3b12116910c35394,34,1
0x55bae3706b678ee2d5a6d6d2faec8a41854aaf9a,24,1
0x55c06d471a6f04b3933947ce0af9211b85f3cf82,27,1
0x55c06d471a6f04b3933947ce0af9211b85f3cf82,35,1
0x55c8ddb3f486d9f434da6bc24bc756d8d81b2a7b,34,1
0x55c8ddb3f486d9f434da6bc24bc756d8d81b2a7b,35,1
0x55c8ddb3f486d9f434da6bc24bc756d8d81b2a7b,39,1
0x55c8ddb3f486d9f434da6bc24bc756d8d81b2a7b,41,1
0x560827493747ac0b7e1fe1fa3044bf07d2e1bcc6,24,1
0x56543717d994d09d5862ab9c6f99bce964ae664a,24,2
0x56577f982e2066fec566108f0a63f3d09555c6ca,34,1
0x56720ab4139ba557d4e2dfe5dcd75211e41ce8ac,24,1
0x56773dcc20c9715d24d3f69ed58c16c471a3f2b7,34,1
0x56773dcc20c9715d24d3f69ed58c16c471a3f2b7,35,1
0x5684dfb90d3839c8fe6b852d19c653bca145274d,24,1
0x56a7eddb4735da22896c6252f1e4417b04fd3bfa,24,1
